iter	Passed	Remaining
1586	148878	413988
1587	148960	413861
1588	149058	413781
1589	149179	413761
1590	149280	413687
1591	149413	413703
1592	149528	413666
1593	149647	413644
1594	149769	413625
1595	149909	413659
1596	150032	413647
1597	150155	413631
1598	150254	413552
1599	150364	413503
1600	150467	413434
1601	150557	413328
1602	150660	413258
1603	150770	413207
1604	150863	413110
1605	150954	413009
1606	151039	412891
1607	151133	412797
1608	151214	412667
1609	151314	412591
1610	151398	412468
1611	151498	412391
1612	151620	412374
1613	151767	412423
1614	151942	412550
1615	152041	412468
1616	152151	412418
1617	152276	412407
1618	152367	412303
1619	152460	412208
1620	152577	412175
1621	152685	412119
1622	152765	411987
1623	152862	411900
1624	152956	411806
1625	153053	411718
1626	153136	411595
1627	153228	411496
1628	153334	411432
1629	153423	411325
1630	153519	411237
1631	153605	411121
1632	153699	411026
1633	153797	410942
1634	153928	410948
1635	154061	410956
1636	154183	410935
1637	154305	410915
1638	154410	410851
1639	154541	410855
1640	154639	410770
1641	154691	410563
1642	154779	410452
1643	154870	410349
1644	154980	410298
1645	155081	410221
1646	155171	410116
1647	155291	410089
1648	155418	410082
1649	155523	410016
1650	155652	410012
1651	155784	410018
1652	155899	409977
1653	155980	409848
1654	156092	409802
1655	156203	409751
1656	156306	409680
1657	156436	409677
